distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
30.1,27.04,1.0,1.5824,1.4657,3373.36,0.1754,6108.05,633.27,477.73,111.1,176501.7,2.188,4859.8,14.068,388659456.0,0.7332,351.6,28.64,27.04,metal,30
30.1,29.46,1.0,2.5899,1.72,3470.96,0.1429,6715.66,622.16,466.62,111.1,177539.4,2.316,5074.3,13.473,411227744.0,0.7441,351.6,29.39,29.46,metal,30
30.1,27.8,1.0,1.9932,1.5397,3379.61,0.1754,6307.44,633.27,477.73,111.1,176999.1,2.239,5073.7,13.954,391190976.0,0.7412,351.6,28.88,27.8,metal,30
30.1,27.0,1.0,1.4723,1.4323,3361.04,0.1754,6162.86,633.27,477.73,111.1,175788.9,2.184,5051.1,13.852,388178912.0,0.7401,351.6,28.63,27.0,metal,30
30.1,27.5,1.0,2.1496,1.5873,3365.11,0.1818,6000.52,611.05,466.62,99.99,171004.3,2.219,5194.9,13.841,376837728.0,0.7457,351.6,28.79,27.5,metal,30
30.1,26.33,1.0,1.3389,1.3721,3377.84,0.1887,5923.7,588.83,433.29,111.1,165941.7,2.111,5222.2,13.816,374410880.0,0.7447,351.6,28.41,26.33,metal,30
30.1,26.76,1.0,1.499,1.468,3431.68,0.1961,5875.79,566.61,411.07,111.1,161894.6,2.109,4928.5,13.648,378214656.0,0.7368,351.6,28.55,26.76,metal,30
30.0,27.24,1.0,2.1458,1.5884,3372.79,0.1923,6015.98,577.72,433.29,111.1,162062.2,2.182,5183.0,13.547,370071968.0,0.7454,351.6,28.7,27.24,metal,30
30.0,26.38,1.0,2.0691,1.6515,3333.02,0.1569,5797.41,566.61,411.07,111.1,158289.7,2.136,5023.7,13.929,355767616.0,0.7392,351.6,28.43,26.38,metal,30
29.9,28.24,1.0,2.6456,1.7803,3385.92,0.1176,6245.72,566.61,411.07,111.1,159448.4,2.251,4667.9,13.788,370257728.0,0.7283,351.6,29.02,28.24,metal,30
29.9,27.56,1.0,2.809,1.7635,3324.49,0.1852,6090.94,599.94,455.51,111.1,166380.6,2.239,4733.9,14.322,365355840.0,0.729,351.6,28.81,27.56,metal,30
29.9,27.54,1.0,2.5312,1.7465,3388.09,0.1961,6082.68,566.61,411.07,111.1,160819.3,2.192,4879.4,13.992,367319840.0,0.7349,351.6,28.8,27.54,metal,30
29.9,28.97,1.0,2.6619,1.7909,3462.46,0.2,6541.23,555.5,399.96,111.1,159722.7,2.257,4746.9,13.504,384364320.0,0.7311,351.6,29.24,28.97,metal,30
29.9,28.93,1.0,2.9396,1.8456,3486.28,0.1961,6451.24,566.61,422.18,111.1,164542.5,2.24,5060.7,13.51,390037440.0,0.7427,351.6,29.23,28.93,metal,30
29.9,29.35,1.0,2.6767,1.7944,3517.36,0.2,6642.19,555.5,399.96,111.1,162355.3,2.249,5143.3,13.207,396381728.0,0.7454,351.6,29.35,29.35,metal,30
29.9,27.14,1.0,2.6212,1.7416,3346.39,0.2,6046.81,555.5,399.96,111.1,156422.9,2.185,4873.1,14.01,354466368.0,0.7332,351.6,28.67,27.14,metal,30
30.0,26.69,1.0,2.7128,1.7209,3320.36,0.1509,5870.22,588.83,433.29,111.1,164553.4,2.169,5045.6,14.351,358221984.0,0.7382,351.6,28.53,26.69,metal,30
30.0,27.15,1.0,2.4509,1.6987,3388.55,0.1961,5989.41,566.61,411.07,111.1,161421.9,2.164,5130.9,13.943,365254528.0,0.7421,351.6,28.68,27.15,metal,30
30.0,28.51,1.0,2.9017,1.8478,3451.62,0.1569,6399.64,566.61,422.18,111.1,162917.8,2.234,4831.8,13.696,382034912.0,0.7339,351.6,29.1,28.51,metal,30
30.0,27.91,1.0,3.1497,1.8398,3343.63,0.1852,6228.79,599.94,455.51,99.99,167410.6,2.264,5043.4,13.961,368075584.0,0.7397,351.6,28.91,27.91,metal,30
30.0,27.91,1.0,2.8137,1.7994,3420.17,0.1961,6321.43,566.61,411.07,111.1,162166.9,2.216,5098.6,13.706,373789024.0,0.7423,351.6,28.91,27.91,metal,30
30.0,28.91,1.0,2.7165,1.797,3488.44,0.2,6673.56,555.5,399.96,111.1,160867.6,2.256,5120.9,13.136,388956928.0,0.7453,351.6,29.22,28.91,metal,30
30.0,26.37,1.0,2.2632,1.5871,3295.51,0.1538,6058.96,577.72,422.18,111.1,159557.5,2.184,5178.6,13.915,351034528.0,0.7441,351.6,28.42,26.37,metal,30
29.9,27.29,1.0,2.3096,1.6383,3383.98,0.16,6368.59,555.5,399.96,111.1,157036.0,2.203,5314.2,13.351,365009952.0,0.7504,703.2,28.72,27.29,metal,30
29.9,29.22,1.0,2.9377,1.8406,3491.08,0.1633,6551.1,544.39,399.96,99.99,157847.5,2.288,5025.7,13.154,383245952.0,0.7429,351.6,29.31,29.22,metal,30
29.9,29.74,1.0,3.2327,1.8982,3523.63,0.1633,6623.23,544.39,411.07,99.99,158967.2,2.311,5085.8,13.083,390221312.0,0.743,351.6,29.47,29.74,metal,30
29.9,29.77,1.0,2.9969,1.8543,3523.87,0.2041,6722.38,544.39,399.96,99.99,158709.6,2.312,5183.8,12.917,392133792.0,0.7474,351.6,29.47,29.77,metal,30
29.9,30.82,1.0,3.0314,1.8799,3591.11,0.2083,7066.48,533.28,388.85,99.99,157485.8,2.349,5150.1,12.507,406789920.0,0.7479,703.2,29.78,30.82,metal,30
29.9,31.15,1.0,3.2763,1.9474,3629.3,0.1633,6971.07,544.39,411.07,99.99,162037.7,2.351,5236.5,12.537,418487648.0,0.751,351.6,29.87,31.15,metal,30
29.9,29.36,1.0,2.757,1.7872,3501.04,0.1569,6845.69,566.61,422.18,111.1,163298.1,2.294,4989.5,13.143,398847136.0,0.7416,351.6,29.36,29.36,metal,30
29.9,30.41,1.0,2.1684,1.7645,3696.65,0.1,6757.24,444.4,299.97,99.99,134435.1,2.251,4863.7,12.744,416116640.0,0.7383,703.2,29.66,30.41,metal,30
30.0,31.41,1.0,2.3278,1.7833,3739.78,0.1463,7377.49,455.51,311.08,111.1,138361.9,2.3,5091.6,12.543,432875776.0,0.7474,351.6,29.94,31.41,metal,30
30.0,29.23,1.0,2.68,1.783,3519.17,0.1569,6704.05,566.61,422.18,99.99,165015.7,2.274,4882.5,13.438,400155392.0,0.738,351.6,29.32,29.23,metal,30
30.1,29.6,1.0,2.5795,1.7655,3539.9,0.1569,6879.21,566.61,422.18,111.1,164526.1,2.29,4730.0,13.167,408662912.0,0.7327,351.6,29.43,29.6,metal,30
30.1,30.59,1.0,3.1141,1.9048,3574.16,0.1538,6982.68,577.72,433.29,99.99,170096.6,2.346,4993.5,13.152,418562176.0,0.7435,351.6,29.71,30.59,metal,30
30.1,29.83,1.0,2.9537,1.8665,3537.06,0.1538,6848.15,577.72,433.29,99.99,168379.1,2.309,5006.7,13.18,411851872.0,0.7427,351.6,29.49,29.83,metal,30
30.1,29.63,1.0,2.6398,1.8104,3554.8,0.1569,6850.08,566.61,422.18,111.1,165241.9,2.283,5002.2,12.893,412362176.0,0.743,351.6,29.43,29.63,metal,30
30.1,31.56,1.0,3.2661,1.9613,3596.25,0.1538,7357.85,577.72,433.29,99.99,169222.3,2.405,5045.7,12.642,429643872.0,0.7457,351.6,29.98,31.56,metal,30
30.1,29.46,1.0,2.6292,1.795,3526.52,0.1154,6665.22,577.72,433.29,99.99,168273.6,2.284,4796.1,13.469,407451104.0,0.7347,351.6,29.38,29.46,metal,30
30.1,29.8,1.0,2.4788,1.7614,3564.79,0.1176,6831.9,566.61,422.18,99.99,165654.0,2.284,4758.8,13.135,414526400.0,0.7331,351.6,29.48,29.8,metal,30
30.1,31.78,1.0,3.1669,1.9281,3611.29,0.1538,7331.02,577.72,433.29,99.99,170045.7,2.404,5009.2,12.732,432442752.0,0.7443,351.6,30.04,31.78,metal,30
30.1,29.76,1.0,2.5836,1.779,3532.38,0.1538,6832.21,577.72,433.29,99.99,168058.8,2.297,4985.0,13.155,410922880.0,0.7426,351.6,29.47,29.76,metal,30
30.1,29.65,1.0,2.3042,1.7264,3558.36,0.1176,6863.51,566.61,422.18,99.99,165249.2,2.27,4903.7,12.944,413635424.0,0.7399,351.6,29.44,29.65,metal,30
30.1,31.57,1.0,2.9842,1.8795,3596.23,0.1538,7338.68,577.72,433.29,99.99,169285.6,2.39,5155.9,12.58,429437536.0,0.7504,351.6,29.98,31.57,metal,30
30.1,29.45,1.0,2.3796,1.7216,3520.52,0.1538,6694.41,577.72,433.29,99.99,167912.8,2.272,5089.3,13.175,406726752.0,0.746,351.6,29.38,29.45,metal,30
30.1,28.43,1.0,2.2147,1.7078,3506.31,0.1176,6477.56,566.61,411.07,111.1,164506.3,2.2,4894.4,13.325,398287456.0,0.7389,351.6,29.07,28.43,metal,30
30.1,30.54,1.0,2.8348,1.8485,3556.48,0.1538,7009.53,577.72,433.29,99.99,168863.1,2.33,5179.3,12.877,417064576.0,0.7507,351.6,29.7,30.54,metal,30
30.1,28.7,1.0,2.5579,1.7665,3485.29,0.1538,6376.63,577.72,433.29,99.99,168191.0,2.232,4901.9,13.85,393477248.0,0.7377,351.6,29.16,28.7,metal,30
30.1,27.74,1.0,1.9953,1.6418,3459.95,0.1154,6112.22,577.72,433.29,99.99,166745.9,2.175,4757.5,13.889,388240352.0,0.7328,351.6,28.86,27.74,metal,30
30.1,29.81,1.0,2.9043,1.8405,3472.79,0.1481,6683.89,599.94,455.51,99.99,171907.5,2.329,4940.4,13.433,402764992.0,0.7406,351.6,29.49,29.81,metal,30
30.1,27.97,1.0,2.1857,1.639,3417.67,0.1481,6097.06,599.94,455.51,99.99,170887.4,2.217,4936.3,14.0,386252992.0,0.7372,351.6,28.93,27.97,metal,30
30.1,27.69,1.0,1.957,1.5936,3359.57,0.1429,6259.52,622.16,477.73,99.99,172487.7,2.233,4751.4,13.924,383843136.0,0.7313,351.6,28.85,27.69,metal,30
30.1,29.82,1.0,2.8323,1.8199,3475.64,0.1481,6636.03,599.94,455.51,99.99,172095.4,2.324,5026.8,13.381,402733312.0,0.7434,351.6,29.49,29.82,metal,30
30.1,27.98,1.0,1.9232,1.5576,3369.01,0.1786,6337.69,622.16,477.73,99.99,172860.3,2.245,5056.7,13.738,385956416.0,0.7411,351.6,28.94,27.98,metal,30
30.1,28.7,1.0,1.8774,1.5996,3519.91,0.1176,6373.31,566.61,422.18,99.99,164912.0,2.204,4738.9,13.506,400317504.0,0.7314,351.6,29.16,28.7,metal,30
30.1,30.98,1.0,2.7089,1.7965,3577.24,0.1538,6956.08,577.72,433.29,99.99,169562.0,2.34,5065.5,12.972,421127840.0,0.7456,351.6,29.82,30.98,metal,30
30.1,29.29,1.0,2.0169,1.6163,3513.13,0.1538,6549.78,577.72,433.29,99.99,167345.4,2.248,5143.1,13.146,405086784.0,0.7466,351.6,29.33,29.29,metal,30
30.1,28.64,1.0,1.7386,1.5602,3521.42,0.1569,6452.85,566.61,422.18,99.99,164404.0,2.193,5076.0,13.021,402410880.0,0.7447,351.6,29.14,28.64,metal,30
30.1,30.65,1.0,2.5157,1.7424,3562.8,0.1538,6955.74,577.72,433.29,99.99,168848.8,2.322,5374.9,12.681,418127904.0,0.7566,351.6,29.73,30.65,metal,30
30.1,28.59,1.0,1.9233,1.5644,3505.0,0.1538,6224.16,577.72,433.29,99.99,168540.6,2.198,5168.0,13.551,398185792.0,0.7454,351.6,29.12,28.59,metal,30
30.1,28.51,1.0,1.7058,1.5319,3497.94,0.1538,6277.32,577.72,433.29,99.99,167056.1,2.199,5012.6,13.373,399735744.0,0.7414,351.6,29.1,28.51,metal,30
30.1,30.23,1.0,2.6651,1.7658,3519.55,0.1481,6648.68,599.94,455.51,99.99,173613.0,2.32,5295.0,13.055,413017152.0,0.753,351.6,29.61,30.23,metal,30
30.1,28.02,1.0,1.7772,1.5004,3429.78,0.1818,6303.92,611.05,455.51,111.1,173257.6,2.205,5209.4,13.642,395015040.0,0.7456,351.6,28.95,28.02,metal,30
30.1,27.65,1.0,1.5188,1.46,3367.31,0.1754,6288.28,633.27,477.73,111.1,174890.9,2.219,5122.3,13.555,391246336.0,0.7433,351.6,28.83,27.65,metal,30
30.1,29.96,1.0,2.4826,1.7317,3525.37,0.1481,6533.59,599.94,455.51,99.99,173802.2,2.3,5327.9,13.02,414229888.0,0.7536,351.6,29.53,29.96,metal,30
30.1,28.35,1.0,1.7699,1.5323,3408.81,0.1786,6391.38,622.16,477.73,99.99,173989.2,2.25,5350.6,13.241,396135200.0,0.7516,351.6,29.05,28.35,metal,30
30.1,28.79,1.0,1.6985,1.5495,3513.18,0.1538,6391.62,577.72,433.29,99.99,166820.8,2.219,5036.5,13.122,405662304.0,0.7432,351.6,29.19,28.79,metal,30
30.1,30.1,1.0,2.595,1.7613,3548.31,0.1538,6725.4,577.72,433.29,99.99,168995.7,2.3,5295.3,12.974,411890080.0,0.7538,351.6,29.57,30.1,metal,30
30.1,28.59,1.0,1.9768,1.6114,3485.83,0.1538,6416.14,577.72,433.29,99.99,166548.8,2.222,5312.6,13.108,397718368.0,0.7528,351.6,29.12,28.59,metal,30
30.1,28.9,1.0,1.8816,1.6017,3522.02,0.1569,6573.17,566.61,422.18,99.99,163994.8,2.224,5086.8,12.928,403525504.0,0.746,351.6,29.22,28.9,metal,30
30.1,30.86,1.0,2.5685,1.7703,3595.52,0.1569,7064.24,566.61,422.18,99.99,166906.2,2.328,5339.7,12.582,420609216.0,0.7564,351.6,29.79,30.86,metal,30
30.1,28.95,1.0,1.8561,1.5823,3534.29,0.1569,6467.23,566.61,422.18,99.99,165414.4,2.219,5302.3,12.991,403483200.0,0.7523,351.6,29.23,28.95,metal,30
30.1,29.36,1.0,1.8277,1.581,3547.4,0.1569,6653.38,566.61,422.18,99.99,164568.0,2.241,5094.3,12.817,410551200.0,0.7459,351.6,29.36,29.36,metal,30
30.1,31.29,1.0,2.5344,1.7542,3613.44,0.1569,7149.44,566.61,422.18,99.99,167043.8,2.347,5285.4,12.515,426604128.0,0.7542,351.6,29.91,31.29,metal,30
30.1,29.6,1.0,1.8174,1.567,3555.55,0.1569,6715.44,566.61,422.18,99.99,164854.8,2.254,5312.4,12.651,412574144.0,0.7534,351.6,29.43,29.6,metal,30
30.1,28.82,1.0,1.6151,1.5185,3531.99,0.1961,6578.99,566.61,411.07,99.99,163446.9,2.209,5291.4,12.55,408542944.0,0.7526,351.6,29.2,28.82,metal,30
30.1,30.69,1.0,2.3686,1.7076,3581.9,0.1569,7053.79,566.61,422.18,99.99,165426.5,2.32,5361.5,12.407,420464768.0,0.7562,351.6,29.74,30.69,metal,30
30.1,29.0,1.0,1.7948,1.5571,3524.28,0.1961,6598.74,566.61,422.18,99.99,163768.4,2.224,5376.0,12.642,405357760.0,0.755,351.6,29.25,29.0,metal,30
30.1,29.15,1.0,1.6696,1.5341,3525.99,0.1961,6695.31,566.61,411.07,111.1,162832.0,2.234,5248.4,12.496,408354336.0,0.7513,351.6,29.29,29.15,metal,30
30.1,30.85,1.0,2.2898,1.7004,3594.78,0.1569,7084.01,566.61,422.18,99.99,166032.8,2.32,5442.1,12.333,423060832.0,0.7595,351.6,29.78,30.85,metal,30
30.1,28.76,1.0,1.5841,1.5071,3528.83,0.1961,6377.59,566.61,422.18,99.99,164730.3,2.2,5363.1,12.877,403469248.0,0.7534,351.6,29.18,28.76,metal,30
30.1,28.51,1.0,1.4363,1.4896,3517.07,0.1569,6332.9,566.61,422.18,99.99,163370.5,2.188,5144.2,12.845,402674432.0,0.7467,351.6,29.1,28.51,metal,30
30.1,30.61,1.0,2.4642,1.7409,3517.15,0.1481,6848.21,599.94,455.51,99.99,171815.4,2.352,5386.9,12.594,417162528.0,0.7571,351.6,29.72,30.61,metal,30
30.1,28.5,1.0,1.7948,1.5235,3383.63,0.1754,6507.81,633.27,477.73,111.1,175010.4,2.274,5282.6,13.268,396438592.0,0.7497,351.6,29.1,28.5,metal,30
30.1,28.49,1.0,1.7237,1.5566,3404.55,0.1429,6345.8,622.16,477.73,99.99,172831.7,2.261,5043.6,13.195,396984512.0,0.7428,351.6,29.09,28.49,metal,30
30.1,30.22,1.0,2.5365,1.7431,3522.97,0.1481,6638.41,599.94,455.51,99.99,173117.7,2.323,5300.6,12.884,414932512.0,0.7541,351.6,29.61,30.22,metal,30
30.2,28.33,1.0,2.0995,1.5668,3387.84,0.1404,6423.65,633.27,488.84,111.1,176470.2,2.265,5109.7,13.724,392937184.0,0.7432,351.6,29.05,28.33,metal,30
30.2,28.34,1.0,1.7571,1.525,3472.17,0.1509,6477.64,588.83,433.29,111.1,168611.7,2.213,4907.7,13.548,398358560.0,0.7376,351.6,29.05,28.34,metal,30
30.2,29.5,1.0,2.7992,1.7624,3481.27,0.1455,6764.23,611.05,466.62,111.1,175287.1,2.303,5191.0,13.394,406709440.0,0.7491,351.6,29.4,29.5,metal,30
30.2,28.43,1.0,1.9361,1.5616,3485.85,0.1509,6543.15,588.83,433.29,111.1,169585.8,2.218,5258.4,13.297,400554208.0,0.7505,351.6,29.08,28.43,metal,30
30.2,28.97,1.0,1.8638,1.586,3555.52,0.1569,6428.02,566.61,422.18,99.99,166146.4,2.219,5066.1,13.115,407878528.0,0.7446,351.6,29.24,28.97,metal,30
30.2,30.28,1.0,2.7035,1.7773,3587.41,0.1538,6716.15,577.72,433.29,99.99,170796.2,2.303,5364.2,12.899,420046080.0,0.7559,351.6,29.62,30.28,metal,30
30.1,28.36,1.0,2.0005,1.5566,3488.9,0.1509,6574.26,588.83,433.29,111.1,170068.6,2.218,5220.3,13.411,400967168.0,0.7488,351.6,29.05,28.36,metal,30
30.1,28.34,1.0,1.7717,1.5526,3511.91,0.1923,6281.68,577.72,433.29,99.99,167561.5,2.204,5155.7,13.187,402608032.0,0.7474,351.6,29.05,28.34,metal,30
30.1,29.95,1.0,2.6618,1.7731,3586.37,0.1538,6674.01,577.72,433.29,99.99,171078.7,2.285,5418.0,12.891,418933600.0,0.7579,351.6,29.53,29.95,metal,30
30.1,28.22,1.0,1.7779,1.5363,3522.66,0.1923,6261.92,577.72,433.29,99.99,168600.9,2.191,5381.7,13.156,403402976.0,0.7543,351.6,29.01,28.22,metal,30
30.1,28.38,1.0,1.5722,1.5111,3545.62,0.1961,6349.82,566.61,422.18,99.99,165608.0,2.19,5241.5,12.941,405799680.0,0.7506,351.6,29.06,28.38,metal,30
30.2,29.41,1.0,2.2853,1.6594,3552.51,0.1509,6880.11,588.83,444.4,111.1,172173.2,2.269,5420.7,12.952,416099840.0,0.7576,351.6,29.37,29.41,metal,30
30.2,27.77,1.0,1.5771,1.4733,3487.88,0.1887,6482.49,588.83,433.29,111.1,169327.6,2.18,5386.2,13.104,401759936.0,0.7545,351.6,28.87,27.77,metal,30
30.2,28.24,1.0,1.5709,1.5283,3525.2,0.1923,6266.34,577.72,433.29,99.99,167520.5,2.192,5227.5,12.95,406698560.0,0.7503,351.6,29.02,28.24,metal,30
30.2,30.42,1.0,2.6242,1.7933,3544.08,0.1481,6842.38,599.94,455.51,99.99,173263.5,2.349,5244.2,12.71,422206016.0,0.7532,351.6,29.66,30.42,metal,30
30.1,28.8,1.0,1.6786,1.5537,3536.74,0.1538,6387.85,577.72,433.29,99.99,167536.2,2.224,5265.7,12.849,410844640.0,0.7518,351.6,29.19,28.8,metal,30
30.1,29.44,1.0,1.6742,1.5647,3584.34,0.1569,6627.61,566.61,422.18,99.99,165708.3,2.241,5063.5,12.711,419384928.0,0.7451,351.6,29.38,29.44,metal,30
30.1,30.91,1.0,2.5372,1.7662,3622.9,0.1538,6958.05,577.72,433.29,99.99,170922.2,2.33,5308.7,12.575,432456608.0,0.7554,351.6,29.8,30.91,metal,30
30.1,29.56,1.0,1.9443,1.6301,3588.46,0.1569,6699.39,566.61,422.18,99.99,166992.8,2.247,5330.8,12.714,418024160.0,0.7546,351.6,29.41,29.56,metal,30
30.1,30.35,1.0,2.2294,1.7055,3606.09,0.1569,6990.7,566.61,422.18,99.99,166746.7,2.297,5041.2,12.698,425795968.0,0.7449,351.6,29.64,30.35,metal,30
30.1,30.19,1.0,2.8235,1.8295,3569.81,0.1538,6783.86,577.72,433.29,99.99,170035.9,2.312,5165.0,13.067,416428544.0,0.7484,351.6,29.6,30.19,metal,30
30.1,29.63,1.0,2.2847,1.7045,3581.94,0.1569,6733.72,566.61,422.18,99.99,167290.0,2.26,5230.2,12.943,415276800.0,0.7502,351.6,29.43,29.63,metal,30
30.1,29.86,1.0,2.4611,1.7654,3615.45,0.16,6798.24,555.5,411.07,111.1,165244.6,2.258,4872.7,13.052,421354208.0,0.7373,351.6,29.5,29.86,metal,30
30.1,29.03,1.0,2.7911,1.7965,3505.39,0.1923,6531.57,577.72,433.29,99.99,168117.0,2.269,5054.7,13.51,399332896.0,0.7414,351.6,29.26,29.03,metal,30
30.1,30.06,1.0,2.9595,1.854,3595.09,0.2,6852.2,555.5,411.07,111.1,164741.6,2.294,5047.9,13.079,415300128.0,0.7413,351.6,29.56,30.06,metal,30
30.1,31.82,1.0,3.2918,1.9349,3661.62,0.12,7373.19,555.5,411.07,111.1,166010.3,2.388,4857.4,12.767,435393248.0,0.7366,351.6,30.05,31.82,metal,30
30.1,32.6,1.0,3.797,2.0534,3636.75,0.1509,7486.78,588.83,444.4,99.99,174623.0,2.468,4993.3,12.881,439827712.0,0.7414,351.6,30.26,32.6,metal,30
30.1,30.92,1.0,3.2452,1.9383,3611.68,0.1569,7131.59,566.61,422.18,99.99,168486.0,2.354,4907.5,13.158,422951680.0,0.7384,351.6,29.8,30.92,metal,30
30.1,31.14,1.0,3.0547,1.8936,3649.14,0.12,7272.3,555.5,411.07,111.1,165899.9,2.347,4927.8,12.768,431728736.0,0.7403,351.6,29.87,31.14,metal,30
30.1,32.1,1.0,3.3857,1.9675,3686.5,0.16,7492.94,555.5,411.07,99.99,167777.4,2.396,5149.0,12.648,439488832.0,0.7475,351.6,30.13,32.1,metal,30
30.1,30.48,1.0,2.7633,1.8148,3623.91,0.16,7040.8,555.5,411.07,99.99,165723.1,2.31,5114.3,12.883,422802240.0,0.746,351.6,29.68,30.48,metal,30
30.1,30.83,1.0,2.6748,1.7939,3641.57,0.16,7198.86,555.5,411.07,111.1,165236.3,2.322,5042.7,12.62,430698176.0,0.7436,351.6,29.78,30.83,metal,30
30.1,30.62,1.0,2.8952,1.8523,3628.03,0.1569,6866.96,566.61,422.18,99.99,169546.9,2.317,5112.5,13.079,424631904.0,0.7457,351.6,29.72,30.62,metal,30
30.1,29.68,1.0,2.409,1.7261,3585.96,0.1569,6725.55,566.61,422.18,99.99,167369.2,2.271,5149.9,13.03,416681280.0,0.7464,351.6,29.45,29.68,metal,30
30.1,29.54,1.0,2.7012,1.817,3587.73,0.16,6651.23,555.5,399.96,111.1,164711.3,2.258,4745.5,13.345,413641952.0,0.7314,351.6,29.41,29.54,metal,30
30.1,29.13,1.0,3.0411,1.8502,3495.92,0.1923,6556.21,577.72,433.29,111.1,167366.7,2.29,5042.1,13.446,398763776.0,0.7409,351.6,29.29,29.13,metal,30
30.0,27.87,1.0,2.726,1.789,3466.79,0.1961,6316.34,566.61,411.07,111.1,164003.6,2.208,4927.1,13.743,385383584.0,0.7375,351.6,28.9,27.87,metal,30
30.0,28.96,1.0,2.7037,1.7918,3521.42,0.2,6686.1,555.5,399.96,111.1,162027.7,2.258,4957.9,13.23,398261824.0,0.739,351.6,29.24,28.96,metal,30
30.0,27.99,1.0,2.8846,1.7897,3442.98,0.2,6434.84,555.5,399.96,111.1,159858.6,2.231,5116.9,13.552,377660640.0,0.7431,351.6,28.94,27.99,metal,30
29.9,26.32,1.0,2.4904,1.7364,3351.7,0.16,5935.27,555.5,399.96,111.1,156545.3,2.151,4945.4,14.063,356805344.0,0.7368,703.2,28.41,26.32,metal,30
29.9,27.58,1.0,2.6024,1.7824,3408.53,0.16,6324.22,555.5,399.96,111.1,157732.3,2.215,4954.3,13.501,372258688.0,0.7398,351.6,28.81,27.58,metal,30
30.0,27.98,1.0,2.9734,1.8591,3386.23,0.1852,6313.4,599.94,455.51,99.99,168403.6,2.263,5067.4,13.653,382070528.0,0.7432,351.6,28.94,27.98,metal,30
30.0,27.05,1.0,2.2843,1.7144,3422.22,0.1961,6077.42,566.61,411.07,111.1,161779.6,2.16,5075.0,13.651,376290880.0,0.7431,351.6,28.64,27.05,metal,30
30.0,28.35,1.0,2.3865,1.7489,3502.15,0.16,6494.09,555.5,399.96,111.1,161221.5,2.211,5000.0,13.222,393960192.0,0.7415,351.6,29.05,28.35,metal,30
30.0,28.97,1.0,3.0338,1.8484,3417.43,0.1852,6615.77,599.94,455.51,99.99,169030.2,2.316,5209.3,13.268,390903296.0,0.7484,351.6,29.24,28.97,metal,30
30.0,28.55,1.0,2.766,1.8303,3499.56,0.2,6558.91,555.5,399.96,111.1,161907.6,2.224,5218.5,13.224,391833056.0,0.7487,351.6,29.11,28.55,metal,30
30.0,29.88,1.0,2.8379,1.8392,3544.43,0.2,6966.99,555.5,399.96,111.1,162332.5,2.297,5190.6,12.82,406228096.0,0.7486,351.6,29.51,29.88,metal,30
30.0,29.9,1.0,3.1082,1.9045,3540.94,0.1923,6767.03,577.72,433.29,99.99,169291.8,2.303,5264.9,13.134,409897152.0,0.7511,351.6,29.51,29.9,metal,30
30.0,29.58,1.0,2.7843,1.8299,3562.15,0.1961,6760.91,566.61,422.18,111.1,166588.9,2.262,5334.0,12.919,412257888.0,0.7525,351.6,29.42,29.58,metal,30
30.0,30.76,1.0,2.8238,1.8446,3626.99,0.2,7144.78,555.5,399.96,111.1,165229.1,2.311,5326.5,12.521,427257600.0,0.7537,351.6,29.76,30.76,metal,30
30.1,30.84,1.0,3.1427,1.9149,3641.49,0.2,7048.95,555.5,411.07,99.99,167385.1,2.31,5422.2,12.788,425097728.0,0.7554,351.6,29.78,30.84,metal,30
30.0,29.98,1.0,2.8231,1.8376,3608.47,0.2,6885.87,555.5,411.07,111.1,165727.6,2.264,5384.8,12.802,418907008.0,0.7536,351.6,29.54,29.98,metal,30
30.0,31.36,1.0,3.1707,1.9228,3644.84,0.16,7298.54,555.5,411.07,111.1,165843.6,2.344,5219.7,12.545,431306912.0,0.7508,351.6,29.93,31.36,metal,30
30.0,29.53,1.0,3.1493,1.8719,3531.03,0.2,6822.11,555.5,411.07,111.1,162649.6,2.28,5374.0,12.943,399574784.0,0.7544,351.6,29.41,29.53,metal,30
30.0,28.56,1.0,2.6419,1.758,3485.82,0.2,6568.31,555.5,399.96,111.1,160961.2,2.231,5219.3,13.182,388468288.0,0.7483,351.6,29.12,28.56,metal,30
30.0,29.4,1.0,2.4841,1.7222,3503.56,0.2,6851.37,555.5,399.96,111.1,160155.3,2.285,5263.7,12.707,396845920.0,0.7509,351.6,29.37,29.4,metal,30
30.0,30.58,1.0,2.9298,1.8557,3583.18,0.16,7103.24,555.5,411.07,111.1,163468.4,2.324,5268.3,12.648,414704000.0,0.7521,351.6,29.71,30.58,metal,30
30.0,30.15,1.0,2.6128,1.7767,3570.9,0.2,7049.43,555.5,411.07,111.1,162562.9,2.296,5355.6,12.526,413905472.0,0.7546,351.6,29.59,30.15,metal,30
30.0,30.62,1.0,2.4338,1.758,3608.68,0.2041,6944.67,544.39,399.96,99.99,160429.2,2.31,5363.3,12.238,416033536.0,0.755,351.6,29.72,30.62,metal,30
30.0,31.64,1.0,2.8802,1.8585,3637.39,0.16,7465.33,555.5,411.07,111.1,163931.4,2.372,5336.1,12.162,432560416.0,0.7562,351.6,30.0,31.64,metal,30
